	Unnamed: 0	date	well_id	variant_id	bhp	prod_w	prod_o	prod_g	prod	sat	wf
24402	24	761	2	20	259.84104647732624	-3.010018887037899	0.0	0.0	-3.010018887037899	1.0	0.893
24403	25	790	2	20	259.45086606678865	-3.00792138214385	0.0	0.0	-3.00792138214385	1.0	0.893
24404	26	821	2	20	259.07348091235417	-3.0059920721812694	0.0	0.0	-3.0059920721812694	1.0	0.893
24405	27	851	2	20	258.7450647546276	-3.0041320338936366	0.0	0.0	-3.0041320338936366	1.0	0.893
24406	28	882	2	20	258.40578003584665	-3.0023326527716176	0.0	0.0	-3.0023326527716176	1.0	0.893
24407	29	912	2	20	258.10794163516454	-3.00064067394603	0.0	0.0	-3.00064067394603	1.0	0.893
24408	30	943	2	20	257.83681210616044	-2.99914476058664	0.0	0.0	-2.99914476058664	1.0	0.893
24409	31	974	2	20	257.5909482912057	-2.9976768881578133	0.0	0.0	-2.9976768881578133	1.0	0.893
24410	32	1004	2	20	257.3687888661219	-2.9965426173897804	0.0	0.0	-2.9965426173897804	1.0	0.893
24411	33	1035	2	20	257.1580732488501	-2.9955318763355643	0.0	0.0	-2.9955318763355643	1.0	0.893
24412	34	1065	2	20	256.9705203211697	-2.994712871224483	0.0	0.0	-2.994712871224483	1.0	0.893
24413	35	1096	2	20	256.7931791657186	-2.994121707273477	0.0	0.0	-2.994121707273477	1.0	0.893
24414	36	1127	2	20	256.62878404307827	-2.9936197820748305	0.0	0.0	-2.9936197820748305	1.0	0.893
24415	37	1155	2	20	256.49268783743173	-2.993240419929073	0.0	0.0	-2.993240419929073	1.0	0.893
24416	38	1186	2	20	256.35964681077473	-2.9929858209560085	0.0	0.0	-2.9929858209560085	1.0	0.893
24417	39	1216	2	20	256.2465533097286	-2.9927707089104203	0.0	0.0	-2.9927707089104203	1.0	0.893
24418	40	1247	2	20	256.1450613497142	-2.992592074126582	0.0	0.0	-2.992592074126582	1.0	0.893
24419	41	1277	2	20	256.05403850955247	-2.992411460004881	0.0	0.0	-2.992411460004881	1.0	0.893
24420	42	1308	2	20	255.9675585679488	-2.992374986235573	0.0	0.0	-2.992374986235573	1.0	0.893
24421	43	1339	2	20	255.8962912986868	-2.992372096422495	0.0	0.0	-2.992372096422495	1.0	0.893
24422	44	1369	2	20	255.8399935975344	-2.9923981791942658	0.0	0.0	-2.9923981791942658	1.0	0.893
24423	45	1400	2	20	255.79364312002727	-2.9924841089705487	0.0	0.0	-2.9924841089705487	1.0	0.893
24424	46	1430	2	20	255.7568410513905	-2.9925349902543603	0.0	0.0	-2.9925349902543603	1.0	0.893
24425	47	1461	2	20	255.7280706866224	-2.9925843799181515	0.0	0.0	-2.9925843799181515	1.0	0.893
24426	48	1492	2	20	255.7072619926085	-2.9926957691689147	0.0	0.0	-2.9926957691689147	1.0	0.893
24427	49	1520	2	20	255.69479142498943	-2.9927696189319053	0.0	0.0	-2.9927696189319053	1.0	0.893
24428	50	1551	2	20	255.6873950230492	-2.9928766346433813	0.0	0.0	-2.9928766346433813	1.0	0.893
24429	51	1581	2	20	255.6859892885369	-2.993020821368608	0.0	0.0	-2.993020821368608	1.0	0.893
24430	52	1612	2	20	255.6911828509793	-2.9932375484236204	0.0	0.0	-2.9932375484236204	1.0	0.893
24431	53	1642	2	20	255.70167811741103	-2.993427795394553	0.0	0.0	-2.993427795394553	1.0	0.893
24432	54	1673	2	20	255.7173702766234	-2.993579508585769	0.0	0.0	-2.993579508585769	1.0	0.893
24433	55	1704	2	20	255.7364859937184	-2.99371053469049	0.0	0.0	-2.99371053469049	1.0	0.893
24434	56	1734	2	20	255.7577625393322	-2.9938342398656306	0.0	0.0	-2.9938342398656306	1.0	0.893
24435	57	1765	2	20	255.7816343693335	-2.993938768629695	0.0	0.0	-2.993938768629695	1.0	0.893
24436	58	1795	2	20	255.8069888024075	-2.994031313564307	0.0	0.0	-2.994031313564307	1.0	0.893
24437	59	1826	2	20	255.83526641563049	-2.994101663780857	0.0	0.0	-2.994101663780857	1.0	0.893
24438	60	1857	2	20	255.8654880789072	-2.9941564641673333	0.0	0.0	-2.9941564641673333	1.0	0.893
24439	61	1885	2	20	255.8937198517849	-2.994187417133308	0.0	0.0	-2.994187417133308	1.0	0.893
24440	62	1916	2	20	255.92664413561488	-2.9941982290026323	0.0	0.0	-2.9941982290026323	1.0	0.893
24441	63	1946	2	20	255.9598781071764	-2.9941894675257066	0.0	0.0	-2.9941894675257066	1.0	0.893
24442	64	1977	2	20	255.99508375959044	-2.994159189689068	0.0	0.0	-2.994159189689068	1.0	0.893
24443	65	2007	2	20	256.02997565403035	-2.99410199305383	0.0	0.0	-2.99410199305383	1.0	0.893
24444	66	2038	2	20	256.06719638764696	-2.994019109992337	0.0	0.0	-2.994019109992337	1.0	0.893
24445	67	2069	2	20	256.10588205755505	-2.9938989268228022	0.0	0.0	-2.9938989268228022	1.0	0.893
24446	68	2099	2	20	256.14409507935034	-2.993746528138589	0.0	0.0	-2.993746528138589	1.0	0.893
24447	69	2130	2	20	256.18467443790496	-2.993569966510251	0.0	0.0	-2.993569966510251	1.0	0.893
24448	70	2160	2	20	256.22460894086265	-2.9933446886015203	0.0	0.0	-2.9933446886015203	1.0	0.893
24449	71	2191	2	20	256.2657684062719	-2.99307217572207	0.0	0.0	-2.99307217572207	1.0	0.893
24450	72	2222	2	20	256.3072963039753	-2.9927237673273948	0.0	0.0	-2.9927237673273948	1.0	0.893
24451	73	2251	2	20	256.346308205883	-2.9923057186717545	0.0	0.0	-2.9923057186717545	1.0	0.893
24452	74	2282	2	20	256.3890711665223	-2.9918501659348955	0.0	0.0	-2.9918501659348955	1.0	0.893
24453	75	2312	2	20	256.43084480877747	-2.991297094955363	0.0	0.0	-2.991297094955363	1.0	0.893
24454	76	2343	2	20	256.4750404662793	-2.9907070694357283	0.0	0.0	-2.9907070694357283	1.0	0.893
24455	77	2373	2	20	256.51833242172233	-2.990040934471736	0.0	0.0	-2.990040934471736	1.0	0.893
24456	78	2404	2	20	256.56366547860966	-2.989336868980634	0.0	0.0	-2.989336868980634	1.0	0.893
24457	79	2435	2	20	256.6091738487246	-2.988552053321531	0.0	0.0	-2.988552053321531	1.0	0.893
24458	80	2465	2	20	256.6528657117836	-2.9876994400862005	0.0	0.0	-2.9876994400862005	1.0	0.893
24459	81	2496	2	20	256.6980833197932	-2.986809748728608	0.0	0.0	-2.986809748728608	1.0	0.893
24460	82	2526	2	20	256.7418781119999	-2.9858142632598166	0.0	0.0	-2.9858142632598166	1.0	0.893
24461	83	2557	2	20	256.7878911328978	-2.98478024043097	0.0	0.0	-2.98478024043097	1.0	0.893
24462	84	2588	2	20	256.8335594017809	-2.983632411752249	0.0	0.0	-2.983632411752249	1.0	0.893
24463	85	2616	2	20	256.8733353746322	-2.982402038438664	0.0	0.0	-2.982402038438664	1.0	0.893
24464	86	2647	2	20	256.91701076630386	-2.9812211779569453	0.0	0.0	-2.9812211779569453	1.0	0.893
24465	87	2677	2	20	256.9562433459994	-2.979826194366316	0.0	0.0	-2.979826194366316	1.0	0.893
24466	88	2708	2	20	256.9959305927705	-2.9783947525236028	0.0	0.0	-2.9783947525236028	1.0	0.893
24467	89	2738	2	20	257.03245336101776	-2.976820436410766	0.0	0.0	-2.976820436410766	1.0	0.893
24468	90	2769	2	20	257.0700575569966	-2.9751934615735025	0.0	0.0	-2.9751934615735025	1.0	0.893
24469	91	2800	2	20	257.1061369643917	-2.973398128995976	0.0	0.0	-2.973398128995976	1.0	0.893
24470	92	2830	2	20	257.14040588086607	-2.971508887284401	0.0	0.0	-2.971508887284401	1.0	0.893
24471	93	2861	2	20	257.1763300140565	-2.9695490614194067	0.0	0.0	-2.9695490614194067	1.0	0.893
24472	94	2891	2	20	257.20946144787194	-2.9673636520637747	0.0	0.0	-2.9673636520637747	1.0	0.893
24473	95	2922	2	20	257.2434024590293	-2.965087718468467	0.0	0.0	-2.965087718468467	1.0	0.893
24474	96	2953	2	20	257.275525182156	-2.9625516123182005	0.0	0.0	-2.9625516123182005	1.0	0.893
24475	97	2981	2	20	257.29999108131074	-2.959823458842752	0.0	0.0	-2.959823458842752	1.0	0.893
24476	98	3012	2	20	257.32591729419096	-2.95718982425959	0.0	0.0	-2.95718982425959	1.0	0.893
24477	99	3042	2	20	257.3482423760886	-2.9540419743867785	0.0	0.0	-2.9540419743867785	1.0	0.893
24478	100	3073	2	20	257.3712409128567	-2.950717310557091	0.0	0.0	-2.950717310557091	1.0	0.893
24479	101	3103	2	20	257.39109004118404	-2.946931231600136	0.0	0.0	-2.946931231600136	1.0	0.893
24480	102	3134	2	20	257.410997005848	-2.942953645488218	0.0	0.0	-2.942953645488218	1.0	0.893
24481	103	3165	2	20	257.42836391476226	-2.938530084846306	0.0	0.0	-2.938530084846306	1.0	0.893
24482	104	3195	2	20	257.4408751202693	-2.933809691785018	0.0	0.0	-2.933809691785018	1.0	0.893
24483	105	3226	2	20	257.4521588571057	-2.928977199669156	0.0	0.0	-2.928977199669156	1.0	0.893
24484	106	3256	2	20	257.4594492421402	-2.9237171021421173	0.0	0.0	-2.9237171021421173	1.0	0.893
24485	107	3287	2	20	257.4667601506227	-2.918387657957888	0.0	0.0	-2.918387657957888	1.0	0.893
24486	108	3318	2	20	257.4713813244898	-2.912667193429427	0.0	0.0	-2.912667193429427	1.0	0.893
24487	109	3346	2	20	257.4718339920869	-2.906889073368609	0.0	0.0	-2.906889073368609	1.0	0.893
24488	110	3377	2	20	257.4772084801182	-2.901527319155832	0.0	0.0	-2.901527319155832	1.0	0.893
24489	111	3407	2	20	257.4785874432126	-2.895552352860943	0.0	0.0	-2.895552352860943	1.0	0.893
24490	112	3438	2	20	257.4911001000846	-2.891485250797517	0.0	0.0	-2.891485250797517	1.0	0.893
24491	113	3468	2	20	257.50492535226533	-2.8874945151423663	0.0	0.0	-2.8874945151423663	1.0	0.893
24492	114	3499	2	20	257.5216091329086	-2.8835729474875085	0.0	0.0	-2.8835729474875085	1.0	0.893
24493	115	3530	2	20	257.53821352021924	-2.879465872681417	0.0	0.0	-2.879465872681417	1.0	0.893
24494	116	3560	2	20	257.55474879749033	-2.875522275952858	0.0	0.0	-2.875522275952858	1.0	0.893
24495	117	3591	2	20	257.57373363705426	-2.871684851804238	0.0	0.0	-2.871684851804238	1.0	0.893
24496	118	3621	2	20	257.5911267535761	-2.867634387633752	0.0	0.0	-2.867634387633752	1.0	0.893
24497	119	3652	2	20	257.6112406124931	-2.863694649327494	0.0	0.0	-2.863694649327494	1.0	0.893
24498	120	3683	2	20	257.63126888473755	-2.859507610718622	0.0	0.0	-2.859507610718622	1.0	0.893
24499	121	3712	2	20	257.6491267457982	-2.855238247165245	0.0	0.0	-2.855238247165245	1.0	0.893
24500	122	3743	2	20	257.6690471701203	-2.851158903718978	0.0	0.0	-2.851158903718978	1.0	0.893
24501	123	3773	2	20	257.6868440308717	-2.846718835486308	0.0	0.0	-2.846718835486308	1.0	0.893
24502	124	3804	2	20	257.7069486557041	-2.842357555586855	0.0	0.0	-2.842357555586855	1.0	0.893
24503	125	3834	2	20	257.72538115414864	-2.8378219008646144	0.0	0.0	-2.8378219008646144	1.0	0.893
24504	126	3865	2	20	257.74549814681563	-2.833375046855288	0.0	0.0	-2.833375046855288	1.0	0.893
24505	127	3896	2	20	257.7646575000688	-2.8287272490135806	0.0	0.0	-2.8287272490135806	1.0	0.893
24506	128	3926	2	20	257.78191231440724	-2.8239709468009564	0.0	0.0	-2.8239709468009564	1.0	0.893
24507	129	3957	2	20	257.8010709612198	-2.819340044797743	0.0	0.0	-2.819340044797743	1.0	0.893
24508	130	3987	2	20	257.818099336842	-2.814501461844749	0.0	0.0	-2.814501461844749	1.0	0.893
24509	131	4018	2	20	257.836563338379	-2.809748683184752	0.0	0.0	-2.809748683184752	1.0	0.893
24510	132	4049	2	20	257.85374011141914	-2.80477841616526	0.0	0.0	-2.80477841616526	1.0	0.893
24511	133	4077	2	20	257.86698242089443	-2.79975846399289	0.0	0.0	-2.79975846399289	1.0	0.893
24512	134	4108	2	20	257.8874290658239	-2.795256666743861	0.0	0.0	-2.795256666743861	1.0	0.893
24513	135	4138	2	20	257.9061116798744	-2.790320217124592	0.0	0.0	-2.790320217124592	1.0	0.893
24514	136	4169	2	20	257.9283369603479	-2.7855876376363	0.0	0.0	-2.7855876376363	1.0	0.893
24515	137	4199	2	20	257.94973238875514	-2.780762890978153	0.0	0.0	-2.780762890978153	1.0	0.893
24516	138	4230	2	20	257.9745415225495	-2.776162488802154	0.0	0.0	-2.776162488802154	1.0	0.893
24517	139	4261	2	20	258.00012565521433	-2.771481335035991	0.0	0.0	-2.771481335035991	1.0	0.893
24518	140	4291	2	20	258.025129355993	-2.766867824876188	0.0	0.0	-2.766867824876188	1.0	0.893
24519	141	4322	2	20	258.0533176656428	-2.7624761762299657	0.0	0.0	-2.7624761762299657	1.0	0.893
24520	142	4352	2	20	258.0801078222012	-2.758014494332251	0.0	0.0	-2.758014494332251	1.0	0.893
24521	143	4383	2	20	258.1100532402545	-2.753763057578245	0.0	0.0	-2.753763057578245	1.0	0.893
24522	144	4414	2	20	258.1403836145413	-2.7494433832694867	0.0	0.0	-2.7494433832694867	1.0	0.893
24523	145	4442	2	20	258.1661295756194	-2.745194190395713	0.0	0.0	-2.745194190395713	1.0	0.893
24524	146	4473	2	20	258.19882820505387	-2.7414186895229213	0.0	0.0	-2.7414186895229213	1.0	0.893
24525	147	4503	2	20	258.2286975445789	-2.7373188750182127	0.0	0.0	-2.7373188750182127	1.0	0.893
24526	148	4534	2	20	258.26112260786863	-2.733438515693779	0.0	0.0	-2.733438515693779	1.0	0.893
24527	149	4564	2	20	258.2914084045985	-2.7294851127103463	0.0	0.0	-2.7294851127103463	1.0	0.893
24528	150	4595	2	20	258.3238757857937	-2.725706981189259	0.0	0.0	-2.725706981189259	1.0	0.893
24529	151	4626	2	20	258.3559064789844	-2.7218711064079057	0.0	0.0	-2.7218711064079057	1.0	0.893
24530	152	4656	2	20	258.38493680885904	-2.7180943749940787	0.0	0.0	-2.7180943749940787	1.0	0.893
24531	153	4687	2	20	258.4185626149129	-2.715380017431657	0.0	0.0	-2.715380017431657	1.0	0.893
24532	154	4717	2	20	258.45182838050164	-2.713065747947336	0.0	0.0	-2.713065747947336	1.0	0.893
24533	155	4748	2	20	258.4856437847419	-2.7108529525460976	0.0	0.0	-2.7108529525460976	1.0	0.893
24534	156	4779	2	20	258.5189631308546	-2.7090073815665088	0.0	0.0	-2.7090073815665088	1.0	0.893
24535	157	4807	2	20	258.55021458301854	-2.70793082980866	0.0	0.0	-2.70793082980866	1.0	0.893
24536	158	4838	2	20	258.5846074306688	-2.706943563373376	0.0	0.0	-2.706943563373376	1.0	0.893
24537	159	4868	2	20	258.6164795351906	-2.705893647044664	0.0	0.0	-2.705893647044664	1.0	0.893
24538	160	4899	2	20	258.6480986274437	-2.705071988739598	0.0	0.0	-2.705071988739598	1.0	0.893
24539	161	4929	2	20	258.6819786135726	-2.7053589454149862	0.0	0.0	-2.7053589454149862	1.0	0.893
24540	162	4960	2	20	258.7159988242764	-2.7056040029260613	0.0	0.0	-2.7056040029260613	1.0	0.893
24541	163	4991	2	20	258.74913398185686	-2.705867979152546	0.0	0.0	-2.705867979152546	1.0	0.893
24542	164	5021	2	20	258.7794846906534	-2.706161246552392	0.0	0.0	-2.706161246552392	1.0	0.893
24543	165	5052	2	20	258.8121059927632	-2.7072018648425487	0.0	0.0	-2.7072018648425487	1.0	0.893
24544	166	5082	2	20	258.8444292829736	-2.7086189743415696	0.0	0.0	-2.7086189743415696	1.0	0.893
24545	167	5113	2	20	258.8764044004014	-2.7099501097898764	0.0	0.0	-2.7099501097898764	1.0	0.893
24546	168	5144	2	20	258.9076517065904	-2.711310375848183	0.0	0.0	-2.711310375848183	1.0	0.893
24547	169	5173	2	20	258.9365341586342	-2.712807466501108	0.0	0.0	-2.712807466501108	1.0	0.893
24548	170	5204	2	20	258.9676842977712	-2.7148077044931256	0.0	0.0	-2.7148077044931256	1.0	0.893
24549	171	5234	2	20	258.9982631370152	-2.717066921503005	0.0	0.0	-2.717066921503005	1.0	0.893
24550	172	5265	2	20	259.02854400954186	-2.719221750747812	0.0	0.0	-2.719221750747812	1.0	0.893
24551	173	5295	2	20	259.0579310467482	-2.721411778736205	0.0	0.0	-2.721411778736205	1.0	0.893
24552	174	5326	2	20	259.08731802159366	-2.723496764417716	0.0	0.0	-2.723496764417716	1.0	0.893
24553	175	5357	2	20	259.1166954696496	-2.725616352014068	0.0	0.0	-2.725616352014068	1.0	0.893
24554	176	5387	2	20	259.14513275959166	-2.7277169971405826	0.0	0.0	-2.7277169971405826	1.0	0.893
24555	177	5418	2	20	259.1744638383942	-2.729912347338792	0.0	0.0	-2.729912347338792	1.0	0.893
24556	178	5448	2	20	259.20333623093444	-2.732162540141998	0.0	0.0	-2.732162540141998	1.0	0.893
24557	179	5479	2	20	259.2327418982116	-2.734322708103601	0.0	0.0	-2.734322708103601	1.0	0.893
24558	180	5510	2	20	259.26262092329523	-2.736513027353145	0.0	0.0	-2.736513027353145	1.0	0.893
24559	181	5538	2	20	259.29087208576664	-2.7386615848494733	0.0	0.0	-2.7386615848494733	1.0	0.893
24560	182	5569	2	20	259.3203129299505	-2.740587827902889	0.0	0.0	-2.740587827902889	1.0	0.893
24561	183	5599	2	20	259.3507394305251	-2.742839137137806	0.0	0.0	-2.742839137137806	1.0	0.893
24562	184	5630	2	20	259.3818186641933	-2.7449961923266533	0.0	0.0	-2.7449961923266533	1.0	0.893
24563	185	5660	2	20	259.41276413386083	-2.747188491268759	0.0	0.0	-2.747188491268759	1.0	0.893
24564	186	5691	2	20	259.444321666182	-2.749236630639638	0.0	0.0	-2.749236630639638	1.0	0.893
24565	187	5722	2	20	259.4764709405209	-2.751295090167129	0.0	0.0	-2.751295090167129	1.0	0.893
24566	188	5752	2	20	259.5084512590762	-2.7533060127874025	0.0	0.0	-2.7533060127874025	1.0	0.893
24567	189	5783	2	20	259.5415658803519	-2.7552141069706826	0.0	0.0	-2.7552141069706826	1.0	0.893
24568	190	5813	2	20	259.5748106649602	-2.757150305487222	0.0	0.0	-2.757150305487222	1.0	0.893
24569	191	5844	2	20	259.60922307601584	-2.758996664320374	0.0	0.0	-2.758996664320374	1.0	0.893
24570	192	5875	2	20	259.64592116695894	-2.761176206340396	0.0	0.0	-2.761176206340396	1.0	0.893
24571	193	5903	2	20	259.6824233803883	-2.7636599301348785	0.0	0.0	-2.7636599301348785	1.0	0.893
24572	194	5934	2	20	259.72153911173865	-2.7658648575172733	0.0	0.0	-2.7658648575172733	1.0	0.893
24573	195	5964	2	20	259.76158543480085	-2.768278828998813	0.0	0.0	-2.768278828998813	1.0	0.893
24574	196	5995	2	20	259.80454130218914	-2.770846036353083	0.0	0.0	-2.770846036353083	1.0	0.893
24575	197	6025	2	20	259.8494629109188	-2.7737692669538605	0.0	0.0	-2.7737692669538605	1.0	0.893
24576	198	6056	2	20	259.89650817561744	-2.776564927502588	0.0	0.0	-2.776564927502588	1.0	0.893
24577	199	6087	2	20	259.9450850845159	-2.779427375159365	0.0	0.0	-2.779427375159365	1.0	0.893
24578	200	6117	2	20	259.99372488571817	-2.782273393825161	0.0	0.0	-2.782273393825161	1.0	0.893
24579	201	6148	2	20	260.04423162053405	-2.7850186173696776	0.0	0.0	-2.7850186173696776	1.0	0.893
24580	202	6178	2	20	260.0949065957289	-2.787842079769637	0.0	0.0	-2.787842079769637	1.0	0.893
24581	203	6209	2	20	260.1475933786396	-2.7905608984383736	0.0	0.0	-2.7905608984383736	1.0	0.893
24582	204	6240	2	20	260.20172681865404	-2.7933556187173987	0.0	0.0	-2.7933556187173987	1.0	0.893
24583	205	6268	2	20	260.252816086997	-2.79613829218526	0.0	0.0	-2.79613829218526	1.0	0.893
24584	206	6299	2	20	260.3078968480121	-2.798644015632473	0.0	0.0	-2.798644015632473	1.0	0.893
24585	207	6329	2	20	260.3634786739746	-2.801393380666803	0.0	0.0	-2.801393380666803	1.0	0.893
24586	208	6360	2	20	260.4210742755704	-2.8040383345745608	0.0	0.0	-2.8040383345745608	1.0	0.893
24587	209	6390	2	20	260.4784608854535	-2.8067590688417927	0.0	0.0	-2.8067590688417927	1.0	0.893
24588	210	6421	2	20	260.5379531044488	-2.8093803621129543	0.0	0.0	-2.8093803621129543	1.0	0.893
24589	211	6452	2	20	260.5987320327601	-2.812081188304401	0.0	0.0	-2.812081188304401	1.0	0.893
24590	212	6482	2	20	260.65889680326075	-2.8147719907243163	0.0	0.0	-2.8147719907243163	1.0	0.893
24591	213	6513	2	20	260.72116086606377	-2.8173654764807248	0.0	0.0	-2.8173654764807248	1.0	0.893
24592	214	6543	2	20	260.7830201515461	-2.8200359376265696	0.0	0.0	-2.8200359376265696	1.0	0.893
24593	215	6574	2	20	260.8470866348514	-2.822609513916201	0.0	0.0	-2.822609513916201	1.0	0.893
24594	216	6605	2	20	260.9123401580998	-2.825256505684272	0.0	0.0	-2.825256505684272	1.0	0.893
24595	217	6634	2	20	260.97492005891206	-2.8278939975266506	0.0	0.0	-2.8278939975266506	1.0	0.893
24596	218	6665	2	20	261.0410424727098	-2.830356020088327	0.0	0.0	-2.830356020088327	1.0	0.893
24597	219	6695	2	20	261.1067036183217	-2.832976155598025	0.0	0.0	-2.832976155598025	1.0	0.893
24598	220	6726	2	20	261.1744221625502	-2.8355109767907223	0.0	0.0	-2.8355109767907223	1.0	0.893
24599	221	6756	2	20	261.2414337456157	-2.8381634869280505	0.0	0.0	-2.8381634869280505	1.0	0.893
24600	222	6787	2	20	261.31060164396064	-2.8407361910658	0.0	0.0	-2.8407361910658	1.0	0.893
24601	223	6818	2	20	261.38076816545674	-2.843391966626632	0.0	0.0	-2.843391966626632	1.0	0.893
24602	224	6848	2	20	261.4497846695444	-2.846046851995733	0.0	0.0	-2.846046851995733	1.0	0.893
24603	225	6879	2	20	261.5210501807231	-2.848615323452889	0.0	0.0	-2.848615323452889	1.0	0.893
24604	226	6909	2	20	261.5912517101027	-2.851262632505452	0.0	0.0	-2.851262632505452	1.0	0.893
24605	227	6940	2	20	261.6641288443436	-2.8539574547557263	0.0	0.0	-2.8539574547557263	1.0	0.893
24606	228	6971	2	20	261.73790433577125	-2.8567617071727427	0.0	0.0	-2.8567617071727427	1.0	0.893
24607	229	6999	2	20	261.80638446971034	-2.859586735966696	0.0	0.0	-2.859586735966696	1.0	0.893
24608	230	7030	2	20	261.88014543485554	-2.8621578913603765	0.0	0.0	-2.8621578913603765	1.0	0.893
24609	231	7060	2	20	261.953545271117	-2.8650089803647867	0.0	0.0	-2.8650089803647867	1.0	0.893
24610	232	7091	2	20	262.02914757498974	-2.867778504281406	0.0	0.0	-2.867778504281406	1.0	0.893
24611	233	7121	2	20	262.1036243385163	-2.870630944930923	0.0	0.0	-2.870630944930923	1.0	0.893
24612	234	7152	2	20	262.1802587632071	-2.873379311070892	0.0	0.0	-2.873379311070892	1.0	0.893
24613	235	7183	2	20	262.25774252518863	-2.876202749447811	0.0	0.0	-2.876202749447811	1.0	0.893
24614	236	7213	2	20	262.3336421823428	-2.879008991767692	0.0	0.0	-2.879008991767692	1.0	0.893
24615	237	7244	2	20	262.4116974316631	-2.8817092927561108	0.0	0.0	-2.8817092927561108	1.0	0.893
24616	238	7274	2	20	262.4883339445902	-2.884490674277897	0.0	0.0	-2.884490674277897	1.0	0.893
24617	0	31	3	20	249.60375089429385	0.0	0.0	0.0	0.0	0.0	0.0
24618	1	59	3	20	257.8252336448888	-6.983770603955882	0.0	0.0	-6.983770603955882	1.0	0.702
24619	2	90	3	20	258.4866742269752	-6.793247431981642	0.0	0.0	-6.793247431981642	1.0	0.7020000000000001
24620	3	120	3	20	259.1593569634839	-6.707315963585684	0.0	0.0	-6.707315963585684	1.0	0.702
24621	4	151	3	20	259.8563138094368	-6.654388018166027	0.0	0.0	-6.654388018166027	1.0	0.7020000000000001
24622	5	181	3	20	260.45138562155074	-6.616837315581109	0.0	0.0	-6.616837315581109	1.0	0.702
24623	6	212	3	20	261.0176370251268	-6.58980663363876	0.0	0.0	-6.58980663363876	1.0	0.7020000000000001
24624	7	243	3	20	261.58860437616977	-6.568062492151599	0.0	0.0	-6.568062492151599	1.0	0.7020000000000001
24625	8	273	3	20	262.0652909412522	-6.550287406018648	0.0	0.0	-6.550287406018648	1.0	0.702
24626	9	304	3	20	262.37350936170503	-6.53562342737516	0.0	0.0	-6.53562342737516	1.0	0.7020000000000001
24627	10	334	3	20	262.5798609420891	-6.522703481355907	0.0	0.0	-6.522703481355907	1.0	0.702
24628	11	365	3	20	262.7326976073076	-6.511488723613706	0.0	0.0	-6.511488723613706	1.0	0.7020000000000001
24629	12	396	3	20	262.8665569302275	-6.501731375808436	0.0	0.0	-6.501731375808436	1.0	0.7020000000000001
24630	13	424	3	20	262.894371453491	-6.492813473724675	0.0	0.0	-6.492813473724675	1.0	0.702
24631	14	455	3	20	262.8670197922682	-6.485284910292102	0.0	0.0	-6.485284910292102	1.0	0.7020000000000001
24632	15	485	3	20	262.74421017787256	-6.477509187129045	0.0	0.0	-6.477509187129045	1.0	0.702
24633	16	516	3	20	262.61142066404875	-6.4706750304686	0.0	0.0	-6.4706750304686	1.0	0.7020000000000001
24634	17	546	3	20	262.5004746204733	-6.464210533452824	0.0	0.0	-6.464210533452824	1.0	0.702
24635	18	577	3	20	262.4053911916355	-6.458393508948209	0.0	0.0	-6.458393508948209	1.0	0.7020000000000001
24636	19	608	3	20	262.32202816617763	-6.45272827663829	0.0	0.0	-6.45272827663829	1.0	0.7020000000000001
24637	20	638	3	20	262.2359262021849	-6.447280081650012	0.0	0.0	-6.447280081650012	1.0	0.702
24638	21	669	3	20	262.12943419577743	-6.442142303745558	0.0	0.0	-6.442142303745558	1.0	0.7020000000000001
24639	22	699	3	20	262.0209903606428	-6.436979046013288	0.0	0.0	-6.436979046013288	1.0	0.702
24640	23	730	3	20	261.905288229832	-6.432114689664013	0.0	0.0	-6.432114689664013	1.0	0.7020000000000001
24641	24	761	3	20	261.8003628496415	-6.427223377486147	0.0	0.0	-6.427223377486147	1.0	0.7020000000000001
24642	25	790	3	20	261.70805965304004	-6.422744624031317	0.0	0.0	-6.422744624031317	1.0	0.7019999999999998
24643	26	821	3	20	261.62762591443993	-6.418625013304849	0.0	0.0	-6.418625013304849	1.0	0.7020000000000001
24644	27	851	3	20	261.5559361005833	-6.414653316776041	0.0	0.0	-6.414653316776041	1.0	0.702
24645	28	882	3	20	261.49810624535905	-6.410811140083313	0.0	0.0	-6.410811140083313	1.0	0.7020000000000001
24646	29	912	3	20	261.4397535656765	-6.407198297018156	0.0	0.0	-6.407198297018156	1.0	0.702
24647	30	943	3	20	261.3901667490669	-6.404004107986465	0.0	0.0	-6.404004107986465	1.0	0.7020000000000001
24648	31	974	3	20	261.35228169376364	-6.400869794102138	0.0	0.0	-6.400869794102138	1.0	0.7020000000000001
24649	32	1004	3	20	261.32610224299174	-6.398447812091296	0.0	0.0	-6.398447812091296	1.0	0.702
24650	33	1035	3	20	261.30901174370865	-6.396289600207571	0.0	0.0	-6.396289600207571	1.0	0.7020000000000001
24651	34	1065	3	20	261.29459728067604	-6.394540797627331	0.0	0.0	-6.394540797627331	1.0	0.702
24652	35	1096	3	20	261.2878507282362	-6.393278498981236	0.0	0.0	-6.393278498981236	1.0	0.7020000000000001
24653	36	1127	3	20	261.2852994226756	-6.392206749769168	0.0	0.0	-6.392206749769168	1.0	0.7020000000000001
24654	37	1155	3	20	261.2869831485471	-6.391396706595603	0.0	0.0	-6.391396706595603	1.0	0.702
24655	38	1186	3	20	261.2928160798599	-6.390853067325229	0.0	0.0	-6.390853067325229	1.0	0.7020000000000001
